description,events,id,place,sources,time,type,url,place.name,place.org,place.place.dirName,place.place.elevation,place.place.events,place.place.id,place.place.locations,place.org.dirName,place.org.events,place.org.id,place.org.kind,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.kind,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.kind,place.org.parent.parent.parent,place.org.parent.parent.places,place.org.parent.parent.type,place.org.parent.places,place.org.parent.type,place.org.places,place.org.type,place.org.parent,place.place,place.org.parent.parent
"le Un globe de feu est observé à la verticale de et provoque une panne générale d'électricité dans toute la ville, ainsi que dans le Sud de la péninsule pendant 40 mn. Puis, le même globe survole Naples (Italie).","",1966-01-09,Capri (Italie),,,,"",,"","",1966-01-09,sighting,https://rr0.org/time/1/9/6/6/01/index.html#1966-01-09
"le , 4 témoins dans une voiture (dont 1 infirmière) observent pendant 10 mn un objet discoïdal qui les survole ensuite longtemps à courte distance en vol stationnaire : En ce qui concerne sa forme, vous connaissiez ces soucoupes sur lesquelles les gosses dévalent les pentes, vous voyez ce que je veux dire ? On les ajuste l'une contre l'autre sans que les bords se touchent. Franchement je ne peux pas mieux le décrire. Je ne dirai pas qu'il renvoyait la lumière, mais plutôt qu'il était lumineux vous savez, comme le cadran lumineux du réveil, la nuit. Je sais que c'était quelque chose de matériel, et je n'en démordrai pas. Le contour était très net. A aucun moment il n'a été flou. On avait l'impression qu'il s'agissait d'un corps solide, comme lorsqu'on regarde un avion... C'était exactement comme si, d'en bas, j'avais vu un avion juste au-dessus de moi... Parfaitement immobile... Il y avait peut-être 5 mn que nous observions la chose lorsqu'elle est partie en flèche, à une vitesse vertigineuse. Et pourtant, sans que l'on entende le moindre bruit.","",1966-01-11T03:05,Meyerstown (Pennsylvanie),,,,"",,"","""""""Poher, Claude"""""","""",s1,"""",,2003,",1966-01-11T03:05,sighting,https://rr0.org/time/1/9/6/6/01/index.html#1966-01-11T03:05
"le à en le mois précédent la nuit A , au bord d'un immense réservoir d'eau gelée, des centaines de gens observent un phénomène brillant, ovoïde, qui se déplace à toute vitesse d'un endroit à un autre, en dardant de façon intermittente des faisceaux de lumière vers le sol. Les gardes du barrage qui s'aventureront plus tard sur la glace raconteront qu'elle a fondu aux endroits survolés.","",1966-01-11,Wanaque (New Jersey),,,,"",,"","""""""Edwards, Frank"""""","""",s2,"""",chap. 1 de Soucoupes Volantes - Affaire sérieuse,11,""Que se passe-t-il ici ?"",""""""Steiger, B."""""","""",s3,"""",""Flying Saucer Menace, pp. 22-26"",1967,""The Many Weird Nights at Wanaque""",1966-01-11,sighting,https://rr0.org/time/1/9/6/6/01/index.html#1966-01-11
"le Une station de réception du satellite de communication Telstar est frappée par une panne de courant qui affecte une zone de 120 km de diamètre et dure près de 7 h. En guise d'explication, le communiqué d'un représentant de la compagnie d'électricité responsable, la Central Maine Power Company indique qu'il s'agit apparemment d'une panne d'équipement qui s'est corrigée d'elle-même.","",1966-01-13,,"",1966-01-13,sighting,https://rr0.org/time/1/9/6/6/01/index.html#1966-01-13
"le Mort de Sergeï Korolev. A , Sesma reçoit le premier appel téléphonique des Ummites.","",1966-01-14,Madrid (Espagne),,,,"",,"",""""","""",s4,"""",,,,""""""Petit, Jean-Pierre"""""","""",s5,"""",,1995,",1966-01-14,sighting,https://rr0.org/time/1/9/6/6/01/index.html#1966-01-14
"le (non loin d'Huelgoat et de Brennilis où l'on construit une centrale nucléaire, monts d'Arrée en Bretagne), par une nuit claire, témoin est en voiture lorsqu'il aperçoit comme une lueur de phare dans un champ. Il voit alors un phénomène passer au-dessus de sa voiture et atterrir de l'autre côté de la route. Il était carré ((note de vog: dessin du témoin: objet cubique, de la grandeur de 2 voitures au moins)), avec 4 lumières verticales, ressemblant à des lampes ((note de vog: avec sur la périphérie de tous les côtés une lumière comme une rampe de néon et sur chacun des côtés visibles au milieu une rangée de trois énormes lumières ovales horizontales)). Le témoin s'en va et ne voit donc pas l'objet repartir.","",1966-01-16T04:00,Bolazec,,,,"",,"","""""""Vallée, Jacques"""""","""",s6,"""",""p. 300 Voir aussi in extenso l'article du quotidien Le Télégramme de Brest du 18 janvier 1966 dans : Boedec, Jean-François: Les Ovnis en Bretagne, Anatomie d'un Phénomène"",70,Chroniques des apparitions E.T. - Denoël 1972 - coll. J'AI LU,""""""Marey, George"""""","""",s7,"""",Forces Aériennes Françaises (revue Mensuelle de l'Armée de l'Air) n° 245,1968,""Dans notre ciel et sur notre sol"" in ""Soucoupes Volantes""",1966-01-16T04:00,sighting,https://rr0.org/time/1/9/6/6/01/index.html#1966-01-16T04:00
"le Un bombardier géant B-52 du SAC et son avion ravitailleur s'accrochent en vol au-dessus des côtes de Palomares. Des témoins, priés d'être discrets par la suite, ne virent pas 2 appareils mais 3 qui se seraient télescopés ; 2 s'écrasèrent et l'autre s'engloutit. L'explosion qui en résulta avait pris la forme d'un nuage en boule de 1 km de diamètre, très brillant, dont on prit une photographie.","",1966-01-17,,"",1966-01-17,sighting,https://rr0.org/time/1/9/6/6/01/index.html#1966-01-17
"le le mercredi 19 09 h Au Nouveau-Mexique, Paul Villa fait des photographies d'un prétendu ovni. A , ""nid de soucoupe"".","",1966-01-19,Tully (Australie),,,,"",,"","",1966-01-19,sighting,https://rr0.org/time/1/9/6/6/01/index.html#1966-01-19
"le , le Sydney Sun Herald titre en première page : Encore des nids de soucoupe volante !.","",1966-01-23,Sydney (Australie),,,,"",,"","""""""Vallée, J."""""","""",s8,"""",,1969,",1966-01-23,sighting,https://rr0.org/time/1/9/6/6/01/index.html#1966-01-23
"le Un lecteur du Sydney Sun Herald suggère que les ""nids"" découverts dans le Queensland (Australie) quelques jours plus tôt sont causés par un grand oiseau timide au corps bleu avec des points rouges sur la tête, un type de grue ou de héron bleu. Bien des fois quand il ère pieds nus dans les taillis, il a - dit-il - vu les oiseaux danser mais ils s'envolent à toute vitesse avant qu'il a pu les atteindre. Ils ressemblent à un nuage bleu vaporeux qui, pour sûr, faisait un bruit strident en s'envolant. L'ornithologue du Museum australien, H. J. Disney, déclare que les grues ne peuvent pas faire de cuvettes circulaires d'un dessin géométrique. De même, il se montre sceptique quant à la théorie de la poule d'eau chauve qu'avance un autre homme, Ken Adams, demeurant à Gooloogong. Je n'ai jamais entendu parler de cette apparence chez l'oiseau, déclare Disney.","",1966-01-30,,"""""""Vallée, J."""""","""",s9,"""",,1969,",1966-01-30,sighting,https://rr0.org/time/1/9/6/6/01/index.html#1966-01-30
le La sonde Luna 9 se pose (en chute libre) sur la Lune.,"",1966-01-31,,"",1966-01-31,sighting,https://rr0.org/time/1/9/6/6/01/index.html#1966-01-31
